Book_ID,Book_Title,Authors,Rating,Number_of_reviews,Ratings_Count,ISBN-10,ISBN-13,Num_Of_Pages,Language_Code,Publication_year,Publisher
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,3.92,267.0,19436.0,0439700884,9780439700887,320.0,eng,2007,Scholastic
17208,Friday,Robert A. Heinlein,3.84,476.0,23064.0,0345414004,9780345414007,384.0,eng,1997,Del Rey
17214,Starship Troopers,Robert A. Heinlein,4.01,3962.0,164740.0,0441783589,9780441783588,335.0,eng,1987,Ace Book
17224,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond,5.0,3.0,5.0,1890995525,9781890995522,74.0,eng,2006,Square One Publishers
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell,4.04,22.0,371.0,0786809302,9780786809301,112.0,en-US,2003,Disney-Hyperion
17236,Dracula,Bram Stoker/Jan Needle/Gary Blythe,3.99,8.0,73.0,0744586534,9780744586534,336.0,eng,2004,Walker Books Ltd
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,3.44,2.0,21.0,0800809637,9780800809638,224.0,eng,1973,Taplinger Publ. Company
17247,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.9,138.0,1292.0,1586638467,9781586638467,219.0,eng,2003,SparkNotes
17248,Death of a Dreamer (Hamish Macbeth  #22),M.C. Beaton,3.83,12.0,73.0,0892967897,9780892967896,247.0,eng,2006,Mysterious Press
17250,The Crucible,Arthur  Miller/Christopher Bigsby,3.58,6037.0,293374.0,0142437336,9780142437339,143.0,eng,2003,Penguin Books
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,4.16,114.0,3103.0,0375706364,9780375706363,912.0,eng,2001,Vintage
17253,Spock: The Fire and the Rose (Star Trek: Crucible  #2),David R. George III,3.96,14.0,206.0,0743491696,9780743491693,390.0,eng,2006,Pocket Books
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,4.14,38.0,332.0,0743491688,9780743491686,640.0,eng,2006,Pocket Books
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,16.0,183.0,074349170X,9780743491709,320.0,eng,2007,Star Trek
17263,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,4.19,49.0,580.0,0521447712,9780521447713,202.0,en-US,1993,Cambridge University Press
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,4.19,28.0,958.0,048624895X,9780486248950,224.0,eng,1985,Dover Publications
17267,The Great Divorce,C.S. Lewis,4.28,3867.0,87527.0,0006280560,9790007672386,160.0,eng,2002,HarperCollins
17271,The Metaphysics of Star Trek,Richard Hanley,3.82,11.0,306.0,0465091245,9780465091249,253.0,eng,1997,Basic Books
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,21.0,123.0,0465099009,9780465099009,180.0,eng,2005,Basic Books
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,15.0,716.0,0805390499,9780805390490,384.0,eng,2005,Addison Wesley Publishing Company
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne,4.42,2.0,12.0,0786849738,9780786849734,20.0,eng,2006,Disney Press
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,3.86,366.0,3176.0,0393011836,9780393011838,320.0,eng,2002,W. W. Norton Company
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,4.5,1.0,12.0,0786855398,9780786855391,24.0,eng,2006,Disney Press
17293,Babies (Baby Einstein),Julie Aigner-Clark,4.0,2.0,31.0,0786808381,9780786808380,20.0,eng,2002,Disney Press
17294,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,3.68,4.0,26.0,078685538X,9780786855384,32.0,eng,2006,Disney Press
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,4.29,2.0,21.0,0786849711,9780786849710,12.0,eng,2006,Disney Press
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,3.7,1.0,26.0,0786855371,9780786855377,28.0,eng,2006,Disney Press
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,588.0,50573.0,1581345275,9781581345278,448.0,eng,2003,Crossway Books
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1637.0,86548.0,1581345283,9781581345285,376.0,eng,2003,Crossway Books
17313,The Oath,Frank E. Peretti,4.07,4.0,32.0,1595540458,9781595540454,576.0,eng,2005,Thomas Nelson
17315,Oath of Swords (War God  #1),David Weber,4.01,128.0,5582.0,1416520864,9781416520863,576.0,en-US,2006,Baen
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,183.0,6200.0,0671697986,9780671697983,501.0,eng,1989,Baen
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,133.0,2781.0,0451207645,9780451207647,468.0,eng,2003,Signet
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,42.0,2774.0,1416508953,9781416508953,570.0,eng,2005,Baen
17323,A Visitation of Spirits,Randall Kenan,3.76,38.0,449.0,0375703977,9780375703973,272.0,eng,2000,Vintage
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,4.31,7.0,126.0,0975262203,9780975262207,148.0,eng,2004,Open Heaven Publications
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,40.0,925.0,0061208493,9780061208492,746.0,eng,2007,HarperOne
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,4.47,16.0,144.0,0060819227,9780060819224,1840.0,eng,2007,HarperOne
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,4.19,17.0,60.0,0786198389,9780786198382,9.0,eng,2000,Blackstone Publishing
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,4.27,2084.0,50343.0,0345409469,9780345409461,459.0,eng,1997,Ballantine Books
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,4.08,18.0,351.0,0553077724,9780553077728,194.0,eng,1992,Bantam Books
17356,Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,4.22,4.0,64.0,8484326373,9788484326373,198.0,spa,2005,Critica (Grijalbo Mondadori)
17360,A First Course in String Theory,Barton Zwiebach,4.16,8.0,189.0,0521831431,9780521831437,578.0,eng,2004,Cambridge University Press
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,4.18,165.0,10216.0,0393312763,9780393312768,624.0,eng,1995,W. W. Norton Company
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,178.0,1837.0,009917331X,9780099173311,350.0,eng,2006,Vintage
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,290.0,5907.0,0465023940,9780465023943,144.0,eng,2005,Basic Books
17412,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten,3.88,16.0,539.0,0130669970,9780130669971,1046.0,eng,2002,Prentice Hall
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,10.0,110.0,0132431068,9780132431064,976.0,en-US,2000,Prentice Hall
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,3.78,1.0,9.0,0130352993,9780130352996,1440.0,eng,2004,Benjamin-Cummings Publishing Company
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,4.05,907.0,38024.0,1416927832,9781416927839,176.0,eng,2006,Aladdin
17473,Black Beauty (Coloring Book),Anna Sewell/John         Green,3.96,3.0,68.0,048629272X,9780486292724,48.0,eng,1996,Dover Publications
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,658.0,19173.0,0340796146,9780340796146,256.0,eng,2001,Hodder
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,187.0,6881.0,0340917547,9780340917541,144.0,eng,2006,Hodder
17518,The Trolley Car Family,Eleanor Clymer/Ursula Koering,4.14,46.0,314.0,0590407325,9780590407328,256.0,eng,1987,Scholastic
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,382.0,19389.0,0316030899,9780316030892,302.0,eng,1995,Little Brown Books for Young Readers
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.67,191.0,1195.0,1562926160,9781562926168,122.0,eng,2009,Honor Books
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,3.94,5.0,18.0,1555533078,9781555533076,160.0,eng,1997,Northeastern University Press
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,3.71,87.0,659.0,0060004509,9780060004507,32.0,eng,2005,HarperCollins Publishers
17550,Moods,Louisa May Alcott,3.4,48.0,314.0,0813516706,9780813516707,538.0,eng,1991,Rutgers University Press
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,4.14,36.0,440.0,006446234X,9780064462341,32.0,eng,2000,HarperCollins
17582,The Norton Anthology of Short Fiction,Richard Bausch,4.18,15.0,663.0,0393926117,9780393926118,1776.0,en-US,2006,W. W. Norton & Company
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,3.79,7.0,170.0,0139567569,9780139567568,362.0,eng,1999,Prentice Hall
17600,Homemade Love,bell hooks/Shane W. Evans,4.18,33.0,222.0,0786806435,9780786806430,32.0,eng,2002,Jump At The Sun
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,322.0,2574.0,0743456084,9780743456081,188.0,eng,2004,Washington Square Press
17602,Killing Rage: Ending Racism,bell hooks,4.28,106.0,1987.0,0805050272,9780805050271,288.0,eng,1996,Holt Paperbacks
17603,Where We Stand: Class Matters,bell hooks,4.18,142.0,1780.0,041592913X,9780415929134,164.0,eng,2000,Routledge
17607,All About Love: New Visions,bell hooks,4.01,1144.0,10928.0,0688168442,9780688168445,240.0,eng,1999,William Morrow
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,21.0,201.0,0807050113,9780807050118,232.0,en-US,2002,Beacon Press
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,3.98,51.0,659.0,1565847857,9781565847859,384.0,eng,2007,New Press The
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,31.0,344.0,0816634394,9780816634392,272.0,eng,2001,Univ Of Minnesota Press
17619,The Negro,W.E.B. Du Bois/Robert Gregg,4.32,4.0,29.0,0812217756,9780812217759,284.0,eng,2001,University of Pennsylvania Press
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,3.95,12.0,102.0,1594200297,9781594200298,240.0,eng,2004,Penguin Press HC The
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,3.87,3.0,41.0,0029131693,9780029131695,352.0,eng,1995,Free Press
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,4.42,5.0,239.0,0160729947,9780160729942,496.0,eng,2006,National Park Service
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,4.01,28.0,313.0,0380804522,9780380804528,384.0,eng,2000,William Morrow Paperbacks
17643,Before We Were Free,Julia Alvarez,3.87,837.0,4950.0,044023784X,9780440237846,192.0,en-US,2004,Laurel Leaf Library
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,755.0,8270.0,0385503849,9780385503846,255.0,eng,2006,Nan A. Talese
17645,The Penelopiad,Margaret Atwood/Laurel Merlington,3.7,2631.0,29315.0,1841957178,9781841957173,198.0,eng,2005,Canongate U.S.
17646,The Tent,Margaret Atwood,3.7,519.0,5061.0,0385516681,9780385516686,159.0,eng,2006,Nan A. Talese
17650,The Robber Bride,Margaret Atwood,3.83,1679.0,34550.0,0385491034,9780385491037,528.0,eng,1998,Anchor
17654,The Moth Diaries,Rachel Klein,3.49,12.0,60.0,0571219713,9780571219711,245.0,eng,2004,Faber & Faber Limited
17658,Trauma,Graham Masterton,3.55,43.0,344.0,0451205553,9780451205551,224.0,en-GB,2002,Signet
17671,Liars and Saints,Maile Meloy,3.6,306.0,2270.0,0743261984,9780743261982,272.0,eng,2004,Scribner
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,159.0,1063.0,0375708138,9780375708138,336.0,eng,2003,Vintage
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,4.1,78.0,462.0,140003177X,9781400031771,352.0,eng,2006,Vintage
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,231.0,1137.0,0060758767,9780060758769,272.0,en-US,2007,Harper Perennial
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,2747.0,91592.0,045146091X,9780451460912,517.0,eng,2006,Roc
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,4.23,90.0,2090.0,0805209069,9780805209068,521.0,eng,2009,Schocken
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,193.0,13846.0,0684800705,9780684800707,352.0,eng,2000,Scribner
17690,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,3.98,3724.0,168300.0,0099428644,9780099428640,255.0,eng,2001,Vintage
17691,Franz Kafka: The Complete Stories,Franz Kafka/Nabum N. Glazer/John Updike,4.35,3.0,59.0,0805238638,9780805238631,486.0,en-US,1987,Schocken
17694,The Zürau Aphorisms,Franz Kafka/Michael Hofmann/Geoffrey Brock/Roberto Calasso,3.75,57.0,648.0,0805212078,9780805212075,160.0,eng,2006,Schocken
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,4.41,10.0,72.0,0375411720,9780375411724,848.0,eng,2001,Everyman's Library
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,3.79,226.0,4356.0,0812975049,9780812975048,161.0,eng,2006,Modern Library
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,4.26,138.0,4850.0,0142400653,9780142400654,160.0,eng,2004,Puffin Books
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Tommy Lee/Mick Mars,4.16,50.0,436.0,0060392886,9780060392888,430.0,eng,2001,Dey Street Books
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,4.07,98.0,1469.0,0553213458,9780553213454,234.0,eng,1984,Bantam Classics
17724,The Awakening,Kate Chopin/Margo Culley,3.65,72.0,937.0,0393960579,9780393960570,336.0,eng,1993,W. W. Norton & Company
17726,Go Down  Moses,William Faulkner,3.93,370.0,8289.0,0679732179,9780679732174,365.0,eng,1991,Vintage
17727,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,4.08,481.0,13850.0,1563890828,9781563890826,200.0,eng,1993,Vertigo
17730,House of Mirth,Edith Wharton,3.95,11.0,220.0,1600962203,9781600962202,324.0,eng,2008,Waking Lion Press
17735,Light (Kefahuchi Tract  #1),M. John Harrison,3.6,415.0,3732.0,0553382950,9780553382952,310.0,eng,2004,Spectra
17743,Beautiful Evidence,Edward R. Tufte,4.15,130.0,2045.0,0961392177,9780961392178,213.0,eng,2006,Graphics Press LLC
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,4.08,65.0,924.0,0961392169,9780961392161,31.0,en-US,2006,Graphics Press
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,4.16,4930.0,72656.0,0141001828,9780141001821,302.0,eng,2001,Penguin Books
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,4.15,537.0,24451.0,0515128554,9780515128550,369.0,eng,2000,Berkley Books
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,3.98,70.0,513.0,0312300336,9780312300333,320.0,eng,2002,Picador
17798,Fads and Fallacies in the Name of Science,Martin Gardner,4.06,46.0,1022.0,0486203948,9780486203942,384.0,eng,1957,Dover Publications (NY)
17799,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,2612.0,59657.0,0099448572,9780099448570,190.0,eng,2006,Vintage
17800,Dance Dance Dance,Haruki Murakami,4.04,2117.0,50169.0,0099448769,9780099448761,393.0,eng,2002,Vintage
17803,After Dark,Haruki Murakami/Jay Rubin,3.7,4506.0,80308.0,0307265838,9780307265838,191.0,eng,2007,Knopf Publishing Group
17804,Vintage Murakami,Haruki Murakami,4.03,41.0,740.0,1400033969,9781400033966,182.0,eng,2004,Vintage Books USA
17828,The Master and Margarita,Mikhail Bulgakov/Michael Karpelson,4.3,47.0,493.0,1411683056,9781411683051,332.0,eng,2006,Lulu Press
17837,Мастер и Маргарита,Mikhail Bulgakov/Михаил Булгаков,4.3,1.0,10.0,5040019521,9785040019526,640.0,rus,2004,Эксмо
17841,Foucault's Pendulum,Umberto Eco/William Weaver,3.89,2074.0,46598.0,015603297X,9780156032971,623.0,eng,2007,Mariner Books
17845,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,3.72,25.0,183.0,0743464796,9780743464796,288.0,eng,2004,Washington Square Press
17861,The Family Trade (The Merchant Princes  #1),Charles Stross,3.52,355.0,4691.0,0765348217,9780765348210,308.0,eng,2005,Tor Fantasy
17862,Toast  and Other Stories,Charles Stross,3.8,34.0,935.0,0809556030,9780809556038,247.0,eng,2005,Cosmos Books (OH)
17863,Accelerando,Charles Stross,3.88,971.0,16527.0,0441014151,9780441014156,415.0,eng,2006,Ace Books
17866,Glasshouse,Charles Stross,3.87,464.0,8975.0,0441014038,9780441014033,335.0,en-US,2006,Ace Books
17867,The Hidden Family (The Merchant Princes  #2),Charles Stross,3.57,127.0,3344.0,0765352052,9780765352057,309.0,eng,2006,Tor Fantasy
17872,Lobsters,Charles Stross/Shandra Marie/Jared Doreck,3.83,5.0,158.0,1884612466,9781884612466,1.0,eng,2005,AudioText
17873,Antibodies,Charles Stross/Shandra Marie/Jared Doreck,3.46,4.0,67.0,1884612474,9781884612473,1.0,eng,2005,AudioText
17876,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,Fyodor Dostoyevsky/Andrew R. MacAndrew/Ben Marcus,4.18,1607.0,71824.0,0451529553,9780451529558,233.0,eng,2004,Signet
17877,The House of the Dead,Fyodor Dostoyevsky/Ergin Altay,4.05,399.0,11252.0,0486434095,9780486434094,247.0,eng,2004,Dover Publications
17878,The Village of Stepanchikovo,Fyodor Dostoyevsky/Ignat Avsey,3.87,80.0,1570.0,0140446583,9780140446586,224.0,eng,2001,Penguin Book Limited
17880,The Gambler,Fyodor Dostoyevsky/Jonathan Franzen,3.89,8.0,82.0,184391123X,9781843911234,160.0,eng,2005,Hesperus Press
17881,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,4.2,151.0,4706.0,0140442529,9780140442526,287.0,eng,1972,Penguin Books
17883,Notes from Underground & A Confession (Everyman's Library),A.D.P. Briggs/Leo Tolstoy/Fyodor Dostoyevsky,3.76,1.0,17.0,0460874489,9780460874489,256.0,eng,1994,Everymans Library
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,3.99,41.0,576.0,0140441794,9780140441796,240.0,en-US,1966,Penguin Books
17893,Netochka Nezvanova,Fyodor Dostoyevsky/Jane Kentish,3.81,127.0,2590.0,0140444556,9780140444551,176.0,eng,1985,Penguin Classics
17905,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,Tom Stoppard,4.29,33.0,572.0,0571197515,9780571197514,608.0,en-US,2000,"Farrar, Straus and Giroux"
17908,Rock 'n' Roll,Tom Stoppard,3.71,60.0,951.0,0802143075,9780802143075,144.0,eng,2007,Grove Press
17914,The Real Thing,Tom Stoppard,3.94,140.0,3553.0,0571125298,9780571125296,112.0,en-US,2000,"Farrar, Straus and Giroux"
17915,Arcadia,Tom Stoppard,4.19,3.0,48.0,1568651376,9781568651378,97.0,eng,1995,Doubleday Books
17918,Plays 1: The Real Inspector Hound / After Magritte / Dirty Linen / New-Found-Land / Dogg's Hamlet  Cahoot's Macbeth,Tom Stoppard,4.03,13.0,78.0,0571177654,9780571177653,211.0,eng,1996,Faber & Faber
17922,Every Good Boy Deserves Favor & Professional Foul,Tom Stoppard,3.9,10.0,190.0,0802150454,9780802150455,188.0,en-GB,1994,Grove Press
17926,Lord Malquist and Mr. Moon,Tom Stoppard,3.41,23.0,192.0,0802142710,9780802142719,200.0,eng,2006,Grove Press
17944,The Gunslinger (The Dark Tower #1),Stephen King,3.96,227.0,1902.0,0451160525,9780451160522,315.0,eng,1989,Signet
17945,Everything and Nothing,Jorge Luis Borges/Eliot Weinberger/John M. Fein/James E. Irby/Donald A. Yates,4.38,37.0,593.0,0811214001,9780811214001,108.0,eng,1999,New Directions
